study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA54005	SAMN03165175	SRX1033045	SRR2032706	9555	Papio anubis	92f06d4bcf449e6fd7107bcd2cd37447	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032706/SRR2032706_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032709	9555	Papio anubis	81ea49e80c3ed952e05b017240c1db8b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032709/SRR2032709_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032710	9555	Papio anubis	01e44742ea4da96ccd725b2ab6910aad	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032710/SRR2032710_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032711	9555	Papio anubis	dc132bdc2252df5de46933ce6be75e57	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/001/SRR2032711/SRR2032711_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032718	9555	Papio anubis	f0b66041ad85ccf5b3dbad4447574461	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032718/SRR2032718_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032720	9555	Papio anubis	be9692c9ef555746b6e3b34ee63ca408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032720/SRR2032720_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032721	9555	Papio anubis	091763bb5b286f235bf31b6cc3e52cf7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/001/SRR2032721/SRR2032721_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032724	9555	Papio anubis	59ab23b5d94db72b7e66479a93da8014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032724/SRR2032724_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032725	9555	Papio anubis	105578f68df711c87e2e4ecdd36e2015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032725/SRR2032725_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032726	9555	Papio anubis	48e6e1c659a1507ae861dc27596360f2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032726/SRR2032726_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032727	9555	Papio anubis	0b517913ff6d5801eb363d3586039de6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/007/SRR2032727/SRR2032727_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032728	9555	Papio anubis	ae76e17bba4c464ddb7fab24c402acd1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032728/SRR2032728_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165174	SRX1033054	SRR2032745	9555	Papio anubis	2744b82b9a13242c66e7646cc6a68694	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032745/SRR2032745_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032746	9555	Papio anubis	d500c8382cc5b6179eead21c5306f444	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032746/SRR2032746_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032747	9555	Papio anubis	282db550ba3671e1cdb4b806e1b8c287	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/007/SRR2032747/SRR2032747_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032749	9555	Papio anubis	4adf441e9dad2eda715b2c2a9d5e8a5c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032749/SRR2032749_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032752	9555	Papio anubis	1466c463ab158094af0f6269e1813171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032752/SRR2032752_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032754	9555	Papio anubis	c27f6f3346ea77dd147683254d410662	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032754/SRR2032754_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032758	9555	Papio anubis	d74521d54af8ed56fbd66757b0e16c5f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032758/SRR2032758_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032766	9555	Papio anubis	880b37cc79f84de351885893f4653499	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032766/SRR2032766_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032772	9555	Papio anubis	b2aa3c7bd2784634584dae7a90ea2f69	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032772/SRR2032772_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032775	9555	Papio anubis	c645e40f321ed42674652ba975cccd4a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032775/SRR2032775_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032776	9555	Papio anubis	5fc3539d27c29b6da5b71cacb0ed2855	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032776/SRR2032776_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032777	9555	Papio anubis	2bd6062485e555c9d7a925376b3ea140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/007/SRR2032777/SRR2032777_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032784	9555	Papio anubis	211c9d1b7869a1e9443c70e7cb4abb96	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032784/SRR2032784_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032786	9555	Papio anubis	fa9bfb5c43730e6c9e832d04f7bd4f78	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032786/SRR2032786_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032787	9555	Papio anubis	119e3b643c24c8850b0392ae50c852b1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/007/SRR2032787/SRR2032787_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032790	9555	Papio anubis	ef8d604242fb5fbbc6ec344894c5e416	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032790/SRR2032790_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032792	9555	Papio anubis	cbf3851ef05df341e321806d596197fc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032792/SRR2032792_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032793	9555	Papio anubis	8e8b54f5cda8080b814298008ee18e71	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/003/SRR2032793/SRR2032793_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032794	9555	Papio anubis	f70133fae460b7f77259ea132b6904bf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032794/SRR2032794_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032795	9555	Papio anubis	2440a2e66d132e4dd1e8894ac29a2a02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032795/SRR2032795_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032798	9555	Papio anubis	aaff87e79527853dbb1c18f177ae4e30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032798/SRR2032798_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032799	9555	Papio anubis	5ed801ecdb1fbf68c551aa347ea4d30a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032799/SRR2032799_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032804	9555	Papio anubis	c5390d7f6e7636dde32ba38d433b3932	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032804/SRR2032804_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032805	9555	Papio anubis	50e739c694a79d9db125b20acd30abab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032805/SRR2032805_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032806	9555	Papio anubis	000a52931a512896818d41c39e610910	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032806/SRR2032806_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN02981400	SRX2609521	SRR5308398	9555	Papio anubis	a0e7614a354ef188388529134e21703d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308398/SRR5308398.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308399	9555	Papio anubis	9669c15ff7f5dd6fdb5f5a3259b789ad	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308399/SRR5308399.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308407	9555	Papio anubis	45ac2e8ef8e6174aa8e830729929120f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308407/SRR5308407.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308410	9555	Papio anubis	96eff3dbd785981a9491342a34d35737	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308410/SRR5308410.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308418	9555	Papio anubis	3d67765293876ee0c431198804b56d08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308418/SRR5308418.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609523	SRR5308421	9555	Papio anubis	e1436deb34daf533e3ab7b5f8e0cb01e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308421/SRR5308421.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308422	9555	Papio anubis	6dee740308ca2f2c4890d305da133f4d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308422/SRR5308422.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308425	9555	Papio anubis	0ef56adcda277a11c9e275280eb6759e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308425/SRR5308425.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308426	9555	Papio anubis	08947713cb8de8860005738b7f4f2fc1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308426/SRR5308426.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308428	9555	Papio anubis	0f0ef2ba098662fa1699551c15db86d6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308428/SRR5308428.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308429	9555	Papio anubis	2cfcf395431b4a3fd91e191924d1b6b7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308429/SRR5308429.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308430	9555	Papio anubis	0c91c6a14aa331ea896c2ebe403152ea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308430/SRR5308430.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308436	9555	Papio anubis	6fd9052c2b9bbd683aa998071ef4c224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308436/SRR5308436.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609522	SRR5308438	9555	Papio anubis	4415026dca7fc51843c91b1a7ce5c901;675d5ecb93bfced55d2bdeb0d2d5b20b;021e60d8a5f7fd3de7958bf0f968ec51	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308438/SRR5308438.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308438/SRR5308438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308438/SRR5308438_2.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308440	9555	Papio anubis	cf72a2b1fcc08b26e2eb3a63d2c6110c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308440/SRR5308440.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308441	9555	Papio anubis	f85c78a86c61214e110cf8a5c6c3497b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308441/SRR5308441.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308444	9555	Papio anubis	88f6bc4d04c26c89a88659ebc979a280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308444/SRR5308444.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308451	9555	Papio anubis	f8a317cabde75c5b89aa29bc002dc158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308451/SRR5308451.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308454	9555	Papio anubis	88e5e1d9fcbe285729e4f8cacc51aae7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308454/SRR5308454.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308457	9555	Papio anubis	6bc99c891c43aa18b4916c85c4a10a7a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308457/SRR5308457.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308462	9555	Papio anubis	08a531682e5026690f906beb1e9d4de7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308462/SRR5308462.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308475	9555	Papio anubis	6937d01b7ebcc34a7c96f3739a0b2d5c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308475/SRR5308475.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308476	9555	Papio anubis	7cdce3a686025f62cbb340e3c6dc7d07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308476/SRR5308476.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308478	9555	Papio anubis	92e6e1093917ee16eaa971aefcf77ace	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308478/SRR5308478.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308482	9555	Papio anubis	508b06d026519eae3ae26c643fa30329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308482/SRR5308482.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308485	9555	Papio anubis	fae88b0beb112e6c378b8ac756757c75	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308485/SRR5308485.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308486	9555	Papio anubis	4edb8ad1a60eef7f4d1b62e91cd62244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308486/SRR5308486.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308487	9555	Papio anubis	3f0ed3a54616fc5a1a23f7593d186c09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308487/SRR5308487.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308492	9555	Papio anubis	6683d94d268bef0fb324eeb94249cdfd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308492/SRR5308492.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308493	9555	Papio anubis	ff7544f4f7e8dcc4303067c6e67bdd10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308493/SRR5308493.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308500	9555	Papio anubis	f32f1e29d2e99c8dc63d0989d3b3c881	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308500/SRR5308500.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308501	9555	Papio anubis	22a749ef02573af88fa0c8202cf0960a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308501/SRR5308501.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308502	9555	Papio anubis	0f262b5a9b022a8fa49740e3e67cb02b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308502/SRR5308502.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308503	9555	Papio anubis	f6560aaf65109fa6be1ea61469e5532d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308503/SRR5308503.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308505	9555	Papio anubis	c8351971b5995c426359a171f74ade0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308505/SRR5308505.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308506	9555	Papio anubis	7f346fa9ac26aa6abeb376218e5473c2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308506/SRR5308506.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308508	9555	Papio anubis	6097d12a9781c28feeb8fd2f2d827b70	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308508/SRR5308508.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308509	9555	Papio anubis	462d95aee23eda446e58713de987dd3f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308509/SRR5308509.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308513	9555	Papio anubis	32842c431047eb21ceb5a6d7f5aa6ca8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308513/SRR5308513.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308514	9555	Papio anubis	809580088d6b46d87204de0d91900137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308514/SRR5308514.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308515	9555	Papio anubis	1ebaca5a0375c28e59dda2ed24372573	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308515/SRR5308515.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308519	9555	Papio anubis	8cd2ecf5da072637e00d9004a6c6253f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308519/SRR5308519.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308520	9555	Papio anubis	594eb9d4da615b3725745d6708d62dc1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308520/SRR5308520.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308522	9555	Papio anubis	01b65350edba252632e4a0a86246f5da	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308522/SRR5308522.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308525	9555	Papio anubis	e400afc906c464944aae67f5d4bfa705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308525/SRR5308525.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308528	9555	Papio anubis	3b231944d97d74d8c999de45f3c30a65	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308528/SRR5308528.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308536	9555	Papio anubis	697ce9df6a6f7f2f15268146096af66e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308536/SRR5308536.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308539	9555	Papio anubis	29184856f39881073dbb970cca7c8c90	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308539/SRR5308539.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308541	9555	Papio anubis	6a8225e3ab71cebaa3c7119bcbe2a190	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308541/SRR5308541.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308543	9555	Papio anubis	0dd3ecd7825120957420e2354e9d4991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308543/SRR5308543.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308547	9555	Papio anubis	c78db48d8b003af9ea3d1e89e09c9681	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308547/SRR5308547.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308553	9555	Papio anubis	e190b9f6b2e8753c9b7d2f7b2c3d39af	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308553/SRR5308553.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308554	9555	Papio anubis	9e13babfac0d7bf696f3c665a96275ef	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308554/SRR5308554.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308557	9555	Papio anubis	bd98d0b9c8c8319fc4eafd52cbc500a6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308557/SRR5308557.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308559	9555	Papio anubis	97d0a5768eadda8543876bfbab023fa7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308559/SRR5308559.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308560	9555	Papio anubis	64a1ae1b9325e79e7e771ed86fb1fb84	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308560/SRR5308560.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308562	9555	Papio anubis	4ac05284f5987a92cb86b21457456e3b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308562/SRR5308562.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308564	9555	Papio anubis	66d16bc620261eb8253dc80c72c4b5ee	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308564/SRR5308564.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308565	9555	Papio anubis	d89bd813aa685e47ddf99d2a6728bcd9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308565/SRR5308565.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308567	9555	Papio anubis	d45b32f047b1550f51dc0814fa43f543	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308567/SRR5308567.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308571	9555	Papio anubis	88feab26cd3f5d45ba1e2548f133d525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308571/SRR5308571.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308575	9555	Papio anubis	59bef5d9f32e71c41e9de9a5d9a6c30d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308575/SRR5308575.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308577	9555	Papio anubis	e6146f634146d56d1b31e624662876f1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308577/SRR5308577.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308580	9555	Papio anubis	127ad581fcdc5bdc4fa9b7741eee56d4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308580/SRR5308580.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308581	9555	Papio anubis	14a4f3f20e8eb103399c2dc50add0b12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308581/SRR5308581.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308591	9555	Papio anubis	90064b0424e7602d3853bf75ba0ced98	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308591/SRR5308591.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308594	9555	Papio anubis	3ab7c16090eced7777b8c078467c46ec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308594/SRR5308594.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308595	9555	Papio anubis	741c19716c4b775d27a392702d968f1d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308595/SRR5308595.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308596	9555	Papio anubis	60bd713846bc254a944b03b6a08b900d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308596/SRR5308596.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308597	9555	Papio anubis	4301d33dcf1745096d1cfbe78f7cce79	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308597/SRR5308597.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308598	9555	Papio anubis	283522758ba55a2ed670e302fbe01441	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308598/SRR5308598.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308605	9555	Papio anubis	65d1bd01b4bcef3c7b6700ce4a8f9b02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308605/SRR5308605.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308606	9555	Papio anubis	38e55cda94f0e364b36da6a1d55d5a49	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308606/SRR5308606.fastq.gz	SAMN02981400
