study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA755322	SAMN20815266	SRX11805001	SRR15505613	208510	Papio cynocephalus x Papio anubis	978aee57625ef7519c4e85bea421e63a;48911ee2e7599cb49df0df09d9479994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/013/SRR15505613/SRR15505613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/013/SRR15505613/SRR15505613_2.fastq.gz	AMB_168
PRJNA755322	SAMN20814988	SRX11804994	SRR15505620	208510	Papio cynocephalus x Papio anubis	2dbbf90f4f7e61cfe024b7bc277a79ab;9ae98c362842c71af0dc8323190f7e31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/020/SRR15505620/SRR15505620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/020/SRR15505620/SRR15505620_2.fastq.gz	AMB_147
PRJNA755322	SAMN20815109	SRX11804993	SRR15505621	208510	Papio cynocephalus x Papio anubis	fbb307ec989ad7d52801fdf0a16be625;7313c0eee6c51d0e4bb4e732c4576ff6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/021/SRR15505621/SRR15505621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/021/SRR15505621/SRR15505621_2.fastq.gz	AMB_075
PRJNA755322	SAMN20815054	SRX11804990	SRR15505623	208510	Papio cynocephalus x Papio anubis	ca707486b511071efe6dd71e52efa6c5;e4ab10475922748a96eff24b379a6bf8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/023/SRR15505623/SRR15505623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/023/SRR15505623/SRR15505623_2.fastq.gz	AMB_013
PRJNA755322	SAMN20814961	SRX11804989	SRR15505624	208510	Papio cynocephalus x Papio anubis	96f77a6c7ccb5ced49aeea9560ae83c8;d99de477909351571a4b79bb0753f435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/024/SRR15505624/SRR15505624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/024/SRR15505624/SRR15505624_2.fastq.gz	AMB_271
PRJNA755322	SAMN20814913	SRX11804986	SRR15505628	208510	Papio cynocephalus x Papio anubis	c5c476893f7f78b8d15da805000c3fba;091ad85b4ecc66720f84cd315be1bbb7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/028/SRR15505628/SRR15505628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/028/SRR15505628/SRR15505628_2.fastq.gz	AMB_092
PRJNA755322	SAMN20814981	SRX11804981	SRR15505632	208510	Papio cynocephalus x Papio anubis	d0ef4f2bdd0d56b4c551a0960e429e4f;896521a5afec260655bde1b48cb61086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/032/SRR15505632/SRR15505632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/032/SRR15505632/SRR15505632_2.fastq.gz	AMB_164
PRJNA755322	SAMN20814907	SRX11804979	SRR15505635	208510	Papio cynocephalus x Papio anubis	5749ce8697f2f402d712308b61710ec0;64d0012cfb10ca0888701e436234e100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15505635/SRR15505635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15505635/SRR15505635_2.fastq.gz	AMB_065
PRJNA755322	SAMN20815169	SRX11804974	SRR15505640	208510	Papio cynocephalus x Papio anubis	4d0de90b0c0e2b6a6060acf4497d2689;737ea42623e24aafafca12f10e41a0b6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/040/SRR15505640/SRR15505640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/040/SRR15505640/SRR15505640_2.fastq.gz	AMB_106
PRJNA755322	SAMN20815296	SRX11804962	SRR15505655	208510	Papio cynocephalus x Papio anubis	4af38ec2168c7f5792ebb836d7943843;4203ba29b1bf0e8dadde2f7dd5ed3c6c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/055/SRR15505655/SRR15505655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/055/SRR15505655/SRR15505655_2.fastq.gz	AMB_126
